created_at,created_at,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_ATM_ug/m3,>=0.3um/dl,>=0.5um/dl,>1.0um/dl,>=2.5um/dl,>=5.0um/dl,>=10.0um/dl,PM1.0_ATM_ug/m3,PM10_ATM_ug/m3
2020-08-06 00:00:00+00:00,2020-08-06 00:00:00+00:00,7.41,7.85,8.25,5563.0,-72.2,59.43,50.0,7.01,2327.76,565.77,8.76,1.69,0.59,0.14,7.28,9.21
2020-08-07 00:00:00+00:00,2020-08-07 00:00:00+00:00,6.87,9.96,11.56,7001.0,-70.6,61.0,100.0,9.96,1316.07,386.91,60.35,7.29,2.17,0.4,6.87,11.56
2020-08-08 00:00:00+00:00,2020-08-08 00:00:00+00:00,12.63,5.015,5.83,8441.0,-69.93,66.0,100.0,5.015,2114.19,639.29,71.788125,7.62,1.63,0.3,12.63,19.79
2020-08-09 00:00:00+00:00,2020-08-09 00:00:00+00:00,0.01,0.07,0.1,9881.0,-70.97,61.5,100.0,0.07,96.68,27.69,3.29,0.31,0.11,0.01,0.01,0.1
2020-08-10 00:00:00+00:00,2020-08-10 00:00:00+00:00,1.13,2.9,4.85,11321.0,-73.37,65.7,100.0,2.9,395.07,117.74,28.86,6.91,2.99,0.67,1.13,4.85
2020-08-11 00:00:00+00:00,2020-08-11 00:00:00+00:00,0.76,1.32,1.75,12761.0,-69.73,65.23,100.0,1.32,336.11,95.78,12.48,1.69,0.62,0.16,0.76,1.75
2020-08-12 00:00:00+00:00,2020-08-12 00:00:00+00:00,6.51,7.52,8.21,14202.0,-70.27,67.93,100.0,7.28,1968.56,438.01,19.03,2.91,1.0,0.2,5.95,8.17
2020-08-13 00:00:00+00:00,2020-08-13 00:00:00+00:00,13.73,15.23,15.79,15642.0,-72.87,69.03,100.0,13.85,1029.67,548.3149999999999,32.72,2.77,0.64,0.14,11.58,15.33
2020-08-14 00:00:00+00:00,2020-08-14 00:00:00+00:00,12.39,16.56,17.73,17082.0,-71.27,68.57,100.0,16.56,2370.9,658.62,88.06,6.34,1.51,0.25,12.39,17.73
2020-08-15 00:00:00+00:00,2020-08-15 00:00:00+00:00,2.52,3.3,3.51,18522.0,-72.57,67.87,100.0,3.3,757.23,180.58,17.67,1.2,0.3,0.05,2.52,3.51
2020-08-16 00:00:00+00:00,2020-08-16 00:00:00+00:00,2.19,2.67,2.74,19962.0,-68.73,68.57,77.87,2.67,841.73,175.95,11.04,0.52,0.14,0.0,2.19,2.74
2020-08-17 00:00:00+00:00,2020-08-17 00:00:00+00:00,9.57,9.7,9.8,21402.0,-76.1,68.0,69.53,9.38,478.965,639.3,2.98,0.47,0.11,0.02,8.57,9.79
2020-08-18 00:00:00+00:00,2020-08-18 00:00:00+00:00,0.01,0.08,0.18,22842.0,-76.47,69.33,65.63,0.08,116.2,32.89,3.66,0.62,0.22,0.05,0.01,0.18
2020-08-19 00:00:00+00:00,2020-08-19 00:00:00+00:00,0.07,0.14,0.31,24282.0,-75.97,71.57,62.23,0.14,156.1,38.17,4.12,0.75,0.29,0.08,0.07,0.31
2020-08-20 00:00:00+00:00,2020-08-20 00:00:00+00:00,0.0,0.0,0.03,25722.0,-74.03,66.4,47.73,0.0,49.76,10.79,1.57,0.4,0.1,0.03,0.0,0.03
2020-08-21 00:00:00+00:00,2020-08-21 00:00:00+00:00,1.77,1.91,2.15,27162.0,-75.93,67.23,55.03,1.87,603.4,149.89,5.77,0.9,0.41,0.1,1.66,2.15
2020-08-22 00:00:00+00:00,2020-08-22 00:00:00+00:00,0.0,0.01,0.06,28602.0,-76.2,62.53,50.93,0.01,49.41,14.17,2.33,0.48,0.17,0.02,0.0,0.06
2020-08-23 00:00:00+00:00,2020-08-23 00:00:00+00:00,0.0,0.01,0.02,30042.0,-76.67,62.9,44.6,0.01,39.95,11.43,1.81,0.34,0.15,0.04,0.0,0.02
2020-08-24 00:00:00+00:00,2020-08-24 00:00:00+00:00,0.0,0.06,0.18,31482.0,-78.9,63.3,44.97,0.06,101.27,28.55,4.03,0.79,0.29,0.08,0.0,0.18
2020-08-25 00:00:00+00:00,2020-08-25 00:00:00+00:00,0.24,0.61,0.87,1124.0,-75.73,62.5,53.53,0.61,231.79,65.98,7.66,1.08,0.39,0.07,0.24,0.87
2020-08-26 00:00:00+00:00,2020-08-26 00:00:00+00:00,4.71,6.37,6.95,2564.0,-75.47,62.9,69.2,6.37,964.28,281.71,36.24,2.63,0.87,0.18,4.71,6.95
2020-08-27 00:00:00+00:00,2020-08-27 00:00:00+00:00,6.84,9.47,10.16,4003.0,-78.83,63.47,71.0,9.47,1290.79,381.3,55.64,4.14,0.95,0.12,6.84,10.16
2020-08-28 00:00:00+00:00,2020-08-28 00:00:00+00:00,0.01,0.13,0.35,5443.0,-74.93,66.4,34.8,0.13,97.79,27.87,5.15,1.31,0.48,0.12,0.01,0.35
2020-08-29 00:00:00+00:00,2020-08-29 00:00:00+00:00,9.23,14.03,16.16,6883.0,-78.03,65.9,67.6,14.03,1754.75,511.22,87.96,3.7975,2.79,0.46,9.23,16.16
2020-08-30 00:00:00+00:00,2020-08-30 00:00:00+00:00,12.732857142857142,17.690714285714286,19.307142857142857,8323.0,-76.07,68.33,75.03,17.582857142857144,2339.1000000000004,668.735,52.214999999999996,6.285,2.16,0.37,12.645,19.259285714285713
2020-08-31 00:00:00+00:00,2020-08-31 00:00:00+00:00,1.47,2.29,2.74,9763.0,-77.27,74.57,47.23,2.29,435.34,128.05,16.47,1.92,0.73,0.14,1.47,2.74
2020-09-01 00:00:00+00:00,2020-09-01 00:00:00+00:00,1.8,3.28,4.68,11203.0,-75.47,69.53,65.8,3.28,577.5,149.82,24.77,5.19,2.16,0.44,1.8,4.68
2020-09-02 00:00:00+00:00,2020-09-02 00:00:00+00:00,2.46,3.75,4.61,12643.0,-77.3,72.93,78.17,3.75,608.91,177.36,24.82,3.42,1.34,0.34,2.45,4.61
2020-09-03 00:00:00+00:00,2020-09-03 00:00:00+00:00,5.3,7.08,7.73,14083.0,-80.4,83.5,42.57,7.08,1058.62,308.96,37.43,3.21,0.93,0.2,5.3,7.73
2020-09-04 00:00:00+00:00,2020-09-04 00:00:00+00:00,8.58,11.49,12.79,15523.0,-77.53,75.77,84.57,11.49,1591.71,465.54,60.87,6.23,1.72,0.33,8.58,12.79
2020-09-05 00:00:00+00:00,2020-09-05 00:00:00+00:00,0.62,1.49,2.12,16963.0,-77.07,69.9,70.63,1.49,304.35,84.57,15.41,2.82,1.03,0.15,0.62,2.12
2020-09-06 00:00:00+00:00,2020-09-06 00:00:00+00:00,0.28,1.28,2.57,18403.0,-75.1,71.23,98.6,1.28,216.8,64.31,17.3,4.77,1.93,0.36,0.28,2.57
2020-09-07 00:00:00+00:00,2020-09-07 00:00:00+00:00,0.17,0.85,1.64,19843.0,-79.63,75.87,69.7,0.85,198.49,58.03,11.98,3.08,1.17,0.27,0.17,1.64
2020-09-08 00:00:00+00:00,2020-09-08 00:00:00+00:00,1.07,2.17,3.2,21283.0,-78.47,75.47,90.03,2.17,381.09,110.6,18.33,3.87,1.65,0.35,1.07,3.2
2020-09-09 00:00:00+00:00,2020-09-09 00:00:00+00:00,1.0,3.07,5.24,1150.0,-76.13,66.13,100.0,3.07,376.16,111.85,30.37,8.39,3.15,0.66,1.0,5.24
2020-09-10 00:00:00+00:00,2020-09-10 00:00:00+00:00,0.61,1.2,1.98,2590.0,-78.63,70.37,73.73,1.2,283.48,78.42,11.69,3.13,1.25,0.36,0.61,1.98
2020-09-11 00:00:00+00:00,2020-09-11 00:00:00+00:00,0.07,0.38,0.99,4030.0,-76.43,74.37,78.1,0.38,116.83,34.2,8.81,2.39,1.04,0.26,0.07,0.99
2020-09-12 00:00:00+00:00,2020-09-12 00:00:00+00:00,0.12,0.65,1.88,5468.64,-78.43,76.07,69.96,0.65,144.25,42.25,11.19,4.23,1.97,0.5,0.13,1.94
2020-09-13 00:00:00+00:00,2020-09-13 00:00:00+00:00,0.61,1.09,1.29,6909.0,-76.0,75.43,77.5,1.09,277.99,80.73,10.07,1.24,0.32,0.07,0.61,1.29
2020-09-14 00:00:00+00:00,2020-09-14 00:00:00+00:00,1.44,2.26,2.72,8349.0,-79.3,78.0,81.4,2.26,437.16,126.67,15.61,1.89,0.71,0.18,1.44,2.72
2020-09-15 00:00:00+00:00,2020-09-15 00:00:00+00:00,2.8,3.82,4.5,9789.0,-78.33,75.83,100.0,3.82,652.39,191.01,20.48,2.92,1.05,0.25,2.8,4.5
2020-09-16 00:00:00+00:00,2020-09-16 00:00:00+00:00,5.47,7.48,8.74,11229.0,-80.27,80.3,99.63,7.48,1087.02,317.92,40.25,5.27,1.86,0.38,5.47,8.74
2020-09-17 00:00:00+00:00,2020-09-17 00:00:00+00:00,1.75,2.57,3.1,12669.0,-78.07,86.4,47.77,2.57,569.15,156.4,16.64,2.23,0.71,0.15,1.74,3.1
2020-09-18 00:00:00+00:00,2020-09-18 00:00:00+00:00,0.8,1.91,3.05,14109.0,-74.93,70.67,100.0,1.91,322.33,94.47,18.31,4.27,1.83,0.38,0.8,3.05
2020-09-19 00:00:00+00:00,2020-09-19 00:00:00+00:00,9.98,14.78,17.07,15549.0,-79.0,76.03,100.0,14.78,1740.62,523.41,24.584999999999997,3.9099999999999997,2.99,0.62,9.98,17.07
2020-09-20 00:00:00+00:00,2020-09-20 00:00:00+00:00,6.85,8.29,9.16,16989.0,-75.4,67.03,100.0,8.29,1846.88,418.99,30.86,3.55,1.24,0.29,6.79,9.16
2020-09-21 00:00:00+00:00,2020-09-21 00:00:00+00:00,1.22,1.73,1.93,18429.0,-79.7,87.0,94.03,1.73,438.68,125.62,11.58,1.0,0.3,0.06,1.22,1.93
2020-09-22 00:00:00+00:00,2020-09-22 00:00:00+00:00,0.04,0.3,0.59,19869.0,-76.8,84.23,33.97,0.3,161.43,44.84,6.72,1.33,0.53,0.13,0.04,0.59
2020-09-23 00:00:00+00:00,2020-09-23 00:00:00+00:00,0.04,0.33,0.74,21309.0,-77.73,80.37,29.23,0.33,137.82,39.86,8.0,1.71,0.68,0.13,0.04,0.74
2020-09-24 00:00:00+00:00,2020-09-24 00:00:00+00:00,0.01,0.02,0.05,22749.0,-74.33,74.93,36.03,0.02,56.77,15.23,2.08,0.36,0.18,0.03,0.01,0.05
2020-09-25 00:00:00+00:00,2020-09-25 00:00:00+00:00,0.0,0.05,0.18,24189.0,-77.33,80.7,32.2,0.05,89.54,23.44,4.03,0.75,0.29,0.12,0.0,0.18
2020-09-26 00:00:00+00:00,2020-09-26 00:00:00+00:00,0.24,0.27,0.32,25629.0,-74.93,69.3,32.03,0.27,208.27,38.65,2.34,0.44,0.17,0.03,0.24,0.32
2020-09-27 00:00:00+00:00,2020-09-27 00:00:00+00:00,0.0,0.0,0.04,27069.0,-72.47,73.27,35.77,0.0,47.62,13.36,1.74,0.38,0.14,0.06,0.0,0.04
2020-09-28 00:00:00+00:00,2020-09-28 00:00:00+00:00,0.42,1.09,1.96,28509.0,-71.87,73.87,46.83,1.09,272.07,78.16,13.35,2.86,1.32,0.3,0.42,1.96
2020-09-29 00:00:00+00:00,2020-09-29 00:00:00+00:00,2.2,3.24,4.02,29949.0,-80.33,73.83,61.9,3.24,547.52,160.51,21.46,2.97,1.21,0.23,2.2,4.02
2020-09-30 00:00:00+00:00,2020-09-30 00:00:00+00:00,1.81,2.98,3.66,31389.0,-82.1,76.07,70.63,2.87,509.56,144.94,23.16,2.8,0.95,0.21,1.77,3.58
2020-10-01 00:00:00+00:00,2020-10-01 00:00:00+00:00,1.16,1.76,2.08,32829.0,-77.63,79.17,77.67,1.76,397.76,113.6,12.25,1.32,0.43,0.08,1.16,2.08
2020-10-02 00:00:00+00:00,2020-10-02 00:00:00+00:00,1.02,2.14,3.01,1146.0,-76.63,80.77,42.4,2.14,379.9,108.11,19.59,3.51,1.36,0.26,1.02,3.01
2020-10-03 00:00:00+00:00,2020-10-03 00:00:00+00:00,3.4099999999999997,5.005000000000001,5.975,2587.0,-79.17,83.8,66.27,5.005000000000001,2564.88,218.16500000000002,44.04692307692308,4.125,2.15,0.4,13.11,5.975
2020-10-04 00:00:00+00:00,2020-10-04 00:00:00+00:00,5.8,7.87,8.94,4027.0,-75.8,85.73,88.1,7.87,1122.34,328.22,43.93,4.74,1.66,0.38,5.8,8.94
2020-10-05 00:00:00+00:00,2020-10-05 00:00:00+00:00,1.45,2.29,2.64,5466.83,-77.21,93.93,32.1,2.29,559.68,161.59,18.31,1.58,0.52,0.08,1.45,2.62
2020-10-06 00:00:00+00:00,2020-10-06 00:00:00+00:00,4.38,6.71,8.06,6907.0,-79.32,73.55,100.0,6.71,885.58,262.92,44.22,5.98,1.98,0.48,4.43,8.11
2020-10-07 00:00:00+00:00,2020-10-07 00:00:00+00:00,6.51,8.96,10.13,8348.0,-77.73,77.93,100.0,8.96,1172.8,350.87,56.22,5.09,1.54,0.31,6.47,10.05
2020-10-08 00:00:00+00:00,2020-10-08 00:00:00+00:00,7.74,10.39,11.11,8.6,-83.2,84.4,99.4,10.39,1383.7,412.37,65.47,3.77,1.13,0.12,7.74,11.11
2020-10-09 00:00:00+00:00,2020-10-09 00:00:00+00:00,0.0,0.01,0.11,1424.0,-77.77,80.3,36.97,0.01,92.05,25.55,3.05,0.58,0.28,0.04,0.0,0.11
2020-10-10 00:00:00+00:00,2020-10-10 00:00:00+00:00,0.05,0.19,0.35,2864.0,-76.23,83.3,29.2,0.19,174.24,45.38,5.03,0.75,0.26,0.04,0.05,0.35
2020-10-11 00:00:00+00:00,2020-10-11 00:00:00+00:00,0.77,1.28,1.58,4304.0,-77.93,87.8,32.6,1.28,369.81,92.46,9.74,1.4,0.45,0.13,0.77,1.58
2020-10-12 00:00:00+00:00,2020-10-12 00:00:00+00:00,1.56,2.51,3.19,5744.0,-74.9,84.83,84.53,2.51,471.21,135.2,17.04,2.8,1.08,0.18,1.56,3.19
2020-10-13 00:00:00+00:00,2020-10-13 00:00:00+00:00,5.62,6.75,7.32,7184.0,-81.4,88.77,47.9,6.57,1416.72,367.47,23.57,2.66,0.86,0.17,5.25,7.27
2020-10-14 00:00:00+00:00,2020-10-14 00:00:00+00:00,1.43,2.84,4.09,8624.0,-77.17,80.57,67.83,2.84,449.9,129.97,25.45,4.53,1.93,0.4,1.43,4.09
2020-10-15 00:00:00+00:00,2020-10-15 00:00:00+00:00,4.93,7.04,8.13,10064.0,-74.6,87.23,74.73,7.04,1059.28,291.69,41.61,5.05,1.71,0.36,4.93,8.13
2020-10-16 00:00:00+00:00,2020-10-16 00:00:00+00:00,1.62,3.25,4.85,11504.0,-75.67,72.5,100.0,3.25,473.82,140.18,25.94,6.28,2.48,0.53,1.62,4.85
2020-10-17 00:00:00+00:00,2020-10-17 00:00:00+00:00,4.56,6.74,8.32,12944.0,-82.73,83.73,99.8,6.74,907.2,269.61,43.75,6.25,2.31,0.52,4.57,8.3
2020-10-18 00:00:00+00:00,2020-10-18 00:00:00+00:00,0.82,1.17,1.24,14384.0,-81.33,82.37,78.9,1.17,338.17,97.18,8.69,0.5,0.12,0.03,0.82,1.24
2020-10-19 00:00:00+00:00,2020-10-19 00:00:00+00:00,2.83,4.47,5.81,15824.0,-82.07,73.3,100.0,4.47,632.97,189.79,31.13,5.04,2.07,0.5,2.83,5.81
2020-10-20 00:00:00+00:00,2020-10-20 00:00:00+00:00,2.0,2.96,3.61,17264.0,-76.13,74.3,100.0,2.96,516.03,152.06,18.57,2.72,1.01,0.22,2.0,3.61
2020-10-21 00:00:00+00:00,2020-10-21 00:00:00+00:00,0.2,0.67,1.2,18704.0,-81.53,83.8,71.13,0.67,210.8,59.97,9.6,2.13,0.91,0.22,0.2,1.2
2020-10-22 00:00:00+00:00,2020-10-22 00:00:00+00:00,1.65,2.98,4.2,20143.0,-83.3,81.73,99.7,2.98,477.63,138.77,22.37,4.59,1.93,0.48,1.65,4.2
2020-10-23 00:00:00+00:00,2020-10-23 00:00:00+00:00,3.44,4.5,5.23,21583.0,-80.37,86.5,92.9,4.5,917.81,228.88,22.83,2.82,1.19,0.32,3.44,5.23
2020-10-24 00:00:00+00:00,2020-10-24 00:00:00+00:00,4.11,5.13,5.35,1158.0,-78.1,80.97,100.0,5.13,826.8,242.67,26.46,1.3,0.31,0.11,4.11,5.35
2020-10-25 00:00:00+00:00,2020-10-25 00:00:00+00:00,0.19,1.32,2.96,2598.0,-80.3,64.1,100.0,1.32,212.78,63.25,19.4,5.6,2.42,0.55,0.19,2.96
2020-10-26 00:00:00+00:00,2020-10-26 00:00:00+00:00,0.63,2.41,4.86,4038.0,-79.37,63.97,100.0,2.41,296.55,89.26,27.52,8.5,2.24,0.77,0.63,4.86
2020-10-27 00:00:00+00:00,2020-10-27 00:00:00+00:00,0.14,1.17,2.45,5478.0,-80.63,69.1,100.0,1.17,198.75,55.04,16.12,5.18,2.06,0.44,0.14,2.45
2020-10-28 00:00:00+00:00,2020-10-28 00:00:00+00:00,0.9,1.58,2.18,491.0,-83.67,73.2,100.0,1.58,342.61,98.56,12.31,2.41,0.92,0.16,0.9,2.18
2020-10-29 00:00:00+00:00,2020-10-29 00:00:00+00:00,0.42,0.89,1.32,1931.0,-75.03,72.57,100.0,0.89,243.97,70.78,9.39,1.83,0.68,0.11,0.42,1.32
2020-10-30 00:00:00+00:00,2020-10-30 00:00:00+00:00,0.16,0.48,0.77,3371.0,-75.27,82.17,80.07,0.48,209.0,58.97,6.9,1.2,0.44,0.14,0.16,0.77
2020-10-31 00:00:00+00:00,2020-10-31 00:00:00+00:00,5.89,8.11,9.61,500.0,-82.0,83.5,100.0,8.11,1133.46,334.71,45.31,6.19,2.26,0.52,5.89,9.61
2020-11-01 00:00:00+00:00,2020-11-01 00:00:00+00:00,0.34,0.62,0.88,1939.0,-76.4,67.87,100.0,0.62,289.77,69.88,6.03,1.08,0.41,0.05,0.34,0.88
2020-11-02 00:00:00+00:00,2020-11-02 00:00:00+00:00,0.56,1.42,2.25,3379.0,-76.07,76.97,85.93,1.42,271.08,79.6,14.97,3.22,1.26,0.28,0.56,2.25
2020-11-03 00:00:00+00:00,2020-11-03 00:00:00+00:00,1.22,1.89,2.31,4819.0,-74.67,79.7,68.4,1.89,400.84,117.3,13.39,1.76,0.63,0.18,1.22,2.31
2020-11-04 00:00:00+00:00,2020-11-04 00:00:00+00:00,1.97,2.41,2.99,737.48,-80.36,87.72,51.16,2.41,964.51,187.25,10.39,1.91,0.83,0.19,2.26,3.32
2020-11-05 00:00:00+00:00,2020-11-05 00:00:00+00:00,0.3,1.39,2.81,778.0,-76.0,62.7,100.0,1.39,219.15,66.17,17.31,5.27,2.14,0.5,0.3,2.81
2020-11-06 00:00:00+00:00,2020-11-06 00:00:00+00:00,0.57,1.48,2.38,2218.0,-79.1,76.1,69.57,1.48,292.98,85.81,16.22,3.37,1.38,0.38,0.57,2.38
2020-11-07 00:00:00+00:00,2020-11-07 00:00:00+00:00,2.71,4.01,4.56,3658.0,-78.83,77.43,88.83,4.01,637.91,187.8,25.11,2.76,0.92,0.11,2.71,4.56
2020-11-08 00:00:00+00:00,2020-11-08 00:00:00+00:00,0.02,0.31,0.92,5098.0,-78.83,74.57,58.3,0.31,120.92,34.69,9.37,2.4,1.1,0.24,0.02,0.92
2020-11-09 00:00:00+00:00,2020-11-09 00:00:00+00:00,0.01,0.06,0.3,6538.0,-82.47,77.3,77.6,0.06,92.25,25.27,4.34,1.13,0.48,0.13,0.01,0.3
2020-11-10 00:00:00+00:00,2020-11-10 00:00:00+00:00,0.09,0.34,0.59,7978.0,-77.93,81.57,57.7,0.34,191.98,51.14,6.31,1.25,0.47,0.05,0.09,0.59
2020-11-11 00:00:00+00:00,2020-11-11 00:00:00+00:00,0.28,0.69,1.12,9418.0,-80.3,87.4,81.2,0.69,259.92,68.85,7.7,1.69,0.69,0.17,0.28,1.12
2020-11-12 00:00:00+00:00,2020-11-12 00:00:00+00:00,3.43,4.69,5.35,10858.0,-75.5,95.0,55.4,4.69,1060.17,266.72,24.53,3.08,1.06,0.21,3.43,5.35
2020-11-13 00:00:00+00:00,2020-11-13 00:00:00+00:00,6.88,8.54,9.03,12298.0,-75.23,89.37,84.17,8.54,1426.48,399.92,39.67,2.6,0.78,0.18,6.88,9.03
2020-11-14 00:00:00+00:00,2020-11-14 00:00:00+00:00,0.01,0.06,0.24,13738.0,-73.2,92.53,35.13,0.06,254.17,67.48,6.85,1.01,0.46,0.09,0.01,0.24
2020-11-15 00:00:00+00:00,2020-11-15 00:00:00+00:00,2.95,4.28,5.15,15178.0,-81.2,92.0,62.87,4.28,856.69,236.8,26.76,3.62,1.36,0.25,2.95,5.15
2020-11-16 00:00:00+00:00,2020-11-16 00:00:00+00:00,9.39,10.87,11.75,16618.0,-78.43,96.73,68.27,10.67,2304.99,608.77,32.32,4.06,1.43,0.21,8.93,11.7
2020-11-17 00:00:00+00:00,2020-11-17 00:00:00+00:00,2.16,5.74,9.23,920.0,-73.6,82.9,75.8,5.74,584.48,174.91,53.22,4.76,1.8900000000000001,0.33999999999999997,2.16,9.23
2020-11-18 00:00:00+00:00,2020-11-18 00:00:00+00:00,1.16,2.64,4.14,841.0,-84.93,83.63,72.57,2.64,396.17,116.98,24.36,5.46,2.35,0.47,1.16,4.14
2020-11-19 00:00:00+00:00,2020-11-19 00:00:00+00:00,0.43,1.54,2.74,1056.0,-77.17,90.17,65.17,1.54,267.7,77.89,17.57,4.56,1.89,0.36,0.43,2.74
2020-11-20 00:00:00+00:00,2020-11-20 00:00:00+00:00,3.68,5.47,6.67,115.0,-77.93,92.4,74.33,5.47,1256.43,287.76,28.11,5.88,1.9,0.38,3.68,6.67
2020-11-21 00:00:00+00:00,2020-11-21 00:00:00+00:00,2.6,5.02,7.25,1553.6,-73.36,86.36,69.04,5.02,654.37,191.76,38.4,8.5,3.35,0.65,2.6,7.25
2020-11-22 00:00:00+00:00,2020-11-22 00:00:00+00:00,8.2,11.69,13.37,1020.0,-71.5,89.67,84.83,11.69,1464.24,432.96,70.68,8.06,2.48,0.51,8.14,13.24
2020-11-23 00:00:00+00:00,2020-11-23 00:00:00+00:00,7.52,9.35,10.04,2460.0,-75.63,84.9,100.0,9.35,1405.24,406.95,42.81,3.47,1.07,0.26,7.47,9.99
2020-11-24 00:00:00+00:00,2020-11-24 00:00:00+00:00,1.09,2.29,3.31,3898.0,-72.97,80.2,89.73,2.29,379.84,110.95,19.87,4.28,1.55,0.33,1.09,3.31
2020-11-25 00:00:00+00:00,2020-11-25 00:00:00+00:00,0.17,0.66,1.2,550.0,-73.27,82.27,97.07,0.66,194.9,56.73,9.03,2.39,0.87,0.17,0.16,1.2
2020-11-26 00:00:00+00:00,2020-11-26 00:00:00+00:00,5.41,6.84,7.71,1990.0,-78.47,97.83,50.93,6.78,1834.65,407.69,23.43,4.63,1.4,0.24,5.18,7.71
2020-11-27 00:00:00+00:00,2020-11-27 00:00:00+00:00,3.08,6.17,8.82,3430.0,-70.1,89.0,70.97,6.17,774.6,215.29,50.41,3.3200000000000003,1.025,0.7,3.08,8.82
2020-11-28 00:00:00+00:00,2020-11-28 00:00:00+00:00,5.25,6.11,6.38,4870.0,-80.9,93.80909090909091,30.4,6.11,1197.4,340.22,30.48,2.01,0.65,0.24,5.25,6.38
2020-11-29 00:00:00+00:00,2020-11-29 00:00:00+00:00,1.79,2.42,2.82,6310.0,-76.3,97.775,20.0,2.42,640.65,178.77,15.02,1.62,0.65,0.13,1.79,2.82
2020-11-30 00:00:00+00:00,2020-11-30 00:00:00+00:00,0.42,1.62,3.01,7750.0,-76.23,84.27,63.57,1.62,250.44,75.42,20.14,5.12,2.21,0.44,0.42,3.01
2020-12-01 00:00:00+00:00,2020-12-01 00:00:00+00:00,6.78,8.91,10.34,9190.0,-81.63,93.7,71.23,8.91,1536.65,433.67,43.87,5.92,2.26,0.47,6.7,10.34
2020-12-02 00:00:00+00:00,2020-12-02 00:00:00+00:00,2.55,7.09,11.21,10630.0,-81.23,81.87,96.2,7.09,669.18,198.36,63.96,6.475,2.62,0.5549999999999999,2.55,11.21
2020-12-03 00:00:00+00:00,2020-12-03 00:00:00+00:00,1.16,2.81,4.73,12070.0,-78.17,79.67,100.0,2.81,404.69,119.26,25.92,7.03,2.98,0.64,1.16,4.73
2020-12-04 00:00:00+00:00,2020-12-04 00:00:00+00:00,4.36,5.88,6.35,13510.0,-79.87,99.0,31.67,5.88,1064.04,293.3,39.97,2.39,0.72,0.13,4.36,6.35
2020-12-05 00:00:00+00:00,2020-12-05 00:00:00+00:00,2.64,4.52,6.33,14950.0,-79.17,81.37,100.0,4.52,651.06,187.42,34.47,6.37,2.71,0.56,2.64,6.33
2020-12-06 00:00:00+00:00,2020-12-06 00:00:00+00:00,6.71,7.29,7.99,16391.0,-80.1,96.17,28.2,6.98,2071.21,508.01,12.52,3.35,1.19,0.27,5.79,7.95
2020-12-07 00:00:00+00:00,2020-12-07 00:00:00+00:00,4.46,5.07,5.78,17831.0,-78.33,96.97,21.63,4.98,1324.54,351.3,13.01,3.14,1.31,0.3,4.26,5.77
2020-12-08 00:00:00+00:00,2020-12-08 00:00:00+00:00,0.0,0.02,0.1,19271.0,-78.1,82.53,30.17,0.02,90.75,24.25,3.07,0.53,0.24,0.05,0.0,0.1
2020-12-09 00:00:00+00:00,2020-12-09 00:00:00+00:00,0.53,1.39,2.14,1400.0,-78.4,91.93,35.8,1.39,435.34,120.69,14.99,2.93,1.16,0.24,0.53,2.14
2020-12-10 00:00:00+00:00,2020-12-10 00:00:00+00:00,2.69,3.82,4.83,2840.0,-76.87,94.73,42.3,3.82,888.07,233.11,21.68,3.53,1.57,0.37,2.67,4.83
2020-12-11 00:00:00+00:00,2020-12-11 00:00:00+00:00,0.07,0.47,1.11,4280.0,-79.27,80.03,49.0,0.47,129.46,37.31,9.74,2.73,1.06,0.25,0.07,1.11
2020-12-12 00:00:00+00:00,2020-12-12 00:00:00+00:00,0.22,0.29,0.52,5720.0,-75.83,88.57,32.77,0.29,220.8,41.3,4.43,1.07,0.45,0.12,0.22,0.52
2020-12-13 00:00:00+00:00,2020-12-13 00:00:00+00:00,0.3,0.34,0.46,7160.0,-78.73,87.33,56.13,0.34,196.09,39.36,2.99,0.85,0.4,0.09,0.29,0.46
2020-12-14 00:00:00+00:00,2020-12-14 00:00:00+00:00,0.15,0.94,1.94,8600.0,-76.3,79.6,100.0,0.94,208.97,60.73,13.14,3.76,1.61,0.38,0.15,1.94
2020-12-15 00:00:00+00:00,2020-12-15 00:00:00+00:00,1.45,4.04,6.88,10040.0,-76.93,79.73,100.0,4.04,475.88,141.96,34.67,6.755,2.6,0.5700000000000001,1.45,6.88
2020-12-16 00:00:00+00:00,2020-12-16 00:00:00+00:00,2.65,5.33,7.58,11480.0,-81.43,89.43,100.0,5.33,664.14,198.98,41.12,9.75,1.77,0.76,2.65,7.58
2020-12-17 00:00:00+00:00,2020-12-17 00:00:00+00:00,1.38,2.11,2.69,12920.0,-82.13,94.86333333333333,71.0,2.11,590.12,162.62,14.51,2.33,0.94,0.12,1.38,2.69
2020-12-18 00:00:00+00:00,2020-12-18 00:00:00+00:00,3.09,3.87,4.42,14360.0,-82.7,87.13,100.0,3.87,858.65,212.92,16.88,2.09,0.83,0.21,3.09,4.42
2020-12-19 00:00:00+00:00,2020-12-19 00:00:00+00:00,0.99,2.45,4.22,15800.0,-77.5,75.6,100.0,2.45,368.15,107.93,24.18,6.49,2.6,0.63,0.99,4.22
